 Grid PointsS_ActualS_actualSource Term Error
        1422  0.29956654531944554       0.29962577074320584        5.9225423760300711E-005
        1423  0.23893450165020333       0.23900012102086785        6.5619370664515841E-005
        1424  0.17855302364345429       0.17862492372225694        7.1900078802644707E-005
        1425  0.11846129660514765       0.11853935475093509        7.8058145787443523E-005
        1426   5.8697862380767393E-002   5.8781946928657625E-002   8.4084547890231343E-005
        1427  -6.9943752361856378E-004  -6.0946686112722250E-004   8.9970662491341280E-005
        1428  -5.9693516543025446E-002  -5.9597808253204786E-002   9.5708289820660430E-005
        1429 -0.11824809524280162      -0.11814680557151067        1.0128967129095778E-004
        1430 -0.17632775097177164      -0.17622104346484951        1.0670750692212683E-004
        1431 -0.23389796486767164      -0.23378600989720560        1.1195497046603831E-004
        1432 -0.29092516611564201      -0.29080814039373498        1.1702572190702698E-004
        1433 -0.34737677337291378      -0.34725485945446921        1.2191391844457167E-004
        1434 -0.40322123328579118      -0.40309461906331701        1.2661422247417509E-004
        1435 -0.45842805603756892      -0.45829693422892992        1.3112180863900091E-004
        1436 -0.51296784787883942      -0.51283241551091241        1.3543236792701308E-004
        1437 -0.56681234060447727      -0.56667279849453978        1.3954210993749605E-004
        1438 -0.61993441795397919      -0.61979097019081553        1.4344776316366215E-004
        1439 -0.67230813892428087      -0.67216099235140114        1.4714657287973054E-004
        1440 -0.72390875799608234      -0.72375812169839726        1.5063629768508058E-004
        1441 -0.77471274228656972      -0.77455882708267365        1.5391520389607116E-004
        1442 -0.82469778565250795      -0.82454080359391879        1.5698205858916126E-004
        1443 -0.87384281977881062      -0.87368298365846897        1.5983612034164985E-004
        1444 -0.92212802229775204      -0.92196554516942852        1.6247712832351269E-004
        1445 -0.96953482199390628      -0.96936991670326211        1.6490529064416837E-004
        1446  -1.0160459011591463       -1.0158787798882871        1.6712127085916073E-004
        1447  -1.0616451951706216       -1.0614760689969829        1.6912617363873395E-004
        1448  -1.1063178893724261       -1.1061469678437390        1.7092152868714017E-004
        1449  -1.1500504133494425       -1.1498779040762797        1.7250927316281306E-004
        1450  -1.1928304326878627       -1.1926565409531320        1.7389173473070230E-004
        1451  -1.2346468383234099       -1.2344717667105365        1.7507161287344530E-004
        1452  -1.2754897335832078       -1.2753136816237365        1.7605195947134611E-004
        1453  -1.3153504190319298       -1.3151735828728253        1.7683615910457640E-004
        1454  -1.3542213752368821       -1.3540439473288810        1.7742790800112651E-004
        1455  -1.3920962435697590       -1.3919184123757868        1.7783119397218883E-004
        1456  -1.4289698051653010       -1.4287917548898619        1.7805027543915664E-004
        1457  -1.4648379581593578       -1.4646598684991017        1.7808966025611994E-004
        1458  -1.4996976933297634       -1.4995197392447834        1.7795408498000320E-004
        1459  -1.5335470682642924       -1.5333694197717085        1.7764849258394833E-004
        1460  -1.5663851801803075       -1.5662080021678544        1.7717801245309417E-004
        1461  -1.5982121375197340       -1.5980355895800855        1.7654793964849702E-004
        1462  -1.6290290304427075       -1.6288532667284379        1.7576371426963888E-004
        1463  -1.6588379003412295       -1.6586630694393469        1.7483090188252781E-004
        1464  -1.6876417084927302       -1.6874679533199499        1.7375517278028774E-004
        1465  -1.7154443039707861       -1.7152717616870783        1.7254228370777724E-004
        1466  -1.7422503909277511       -1.7420791928686969        1.7119805905418950E-004
        1467  -1.7680654953609380       -1.7678957669874791        1.6972837345896608E-004
        1468  -1.7928959314706037       -1.7927277923361731        1.6813913443058937E-004
        1469  -1.8167487677144292       -1.8165823314500626        1.6643626436652070E-004
        1470  -1.8396317926591561       -1.8394671669728495        1.6462568630659646E-004
        1471  -1.8615534807260499       -1.8613907674178463        1.6271330820361030E-004
        1472  -1.8825229579225189       -1.8823622529137254        1.6070500879350469E-004
        1473  -1.9025499676477990       -1.9023913610234329        1.5860662436617545E-004
        1474  -1.9216448366560057       -1.9214884127212486        1.5642393475712169E-004
        1475  -1.9398184412553257       -1.9396642786029952        1.5416265233048065E-004
        1476  -1.9570821738172153       -1.9569303454061733        1.5182841104199873E-004
        1477  -1.9734479096650253       -1.9732984829089832        1.4942675604201483E-004
        1478  -1.9889279744063777       -1.9887810112721733        1.4696313420436979E-004
        1479  -2.0035351117692355       -2.0033906688849257        1.4444288430981445E-004
        1480  -2.0172824519965582       -2.0171405807662026        1.4187123035558358E-004
        1481  -2.0301834808501908       -2.0300442275756430        1.3925327454789027E-004
        1482  -2.0422520092696619       -2.0421154152794392        1.3659399022269980E-004
        1483  -2.0535021437273935       -2.0533682455106308        1.3389821676268454E-004
        1484  -2.0639482573173855       -2.0638170866638732        1.3117065351231361E-004
        1485  -2.0736049616100387       -2.0734765457532607        1.2841585677803025E-004
        1486  -2.0824870793019694       -2.0823614410663778        1.2563823559164078E-004
        1487  -2.0906096176853097       -2.0904867756361742        1.2284204913548535E-004
        1488  -2.0979877429576188       -2.0978677115528335        1.2003140478533680E-004
        1489  -2.1046367553893561       -2.1045195451349530        1.1721025440314392E-004
        1490  -2.1105720653629425       -2.1104576829678474        1.1438239509509174E-004
        1491  -2.1158091702934829       -2.1156976188257652        1.1155146771768543E-004
        1492  -2.1203636324386514       -2.1202549114818461        1.0872095680536376E-004
        1493  -2.1242510576018336       -2.1241451634103052        1.0589419152839952E-004
        1494  -2.1274870747300008       -2.1273840003854119        1.0307434458889375E-004
        1495  -2.1300873164051111       -2.1299870519708533        1.0026443425781295E-004
        1496  -2.1320674002253890       -2.1319699328990560        9.7467326332978388E-005
        1497  -2.1334429110704920       -2.1333482253349594        9.4685735532618054E-005
        1498  -2.1342293842425399       -2.1341374620148152        9.1922227724694494E-005
        1499  -2.1344422894729060       -2.1343531102515878        8.9179221318236301E-005
        1500  -2.1340970157830195       -2.1340105567919663        8.6458991053195433E-005
        1501  -2.1332088571856422       -2.1331250935152379        8.3763670404302104E-005
        1502  -2.1317929992118008       -2.1317119039569037        8.1095254897078917E-005
        1503  -2.1298645062469292       -2.1297860506412243        7.8455605704963460E-005
        1504  -2.1274383096589613       -2.1273624632073092        7.5846451652150648E-005
        1505  -2.1245291966996982       -2.1244559273058110        7.3269393887187562E-005
        1506  -2.1211518001602192       -2.1210810742506485        7.0725909570690249E-005
        1507  -2.1173205887598825       -2.1172523714041795        6.8217355702948623E-005
        1508  -2.1130498582482029       -2.1129841132755200        6.5744972682857394E-005
        1509  -2.1083537231981344       -2.1082904133100833        6.3309888051144014E-005
        1510  -2.1032461094688673       -2.1031851963483326        6.0913120534689114E-005
        1511  -2.0977407473157470       -2.0976821917317747        5.8555583972275116E-005
        1512  -2.0918511651249339       -2.0917949270324518        5.6238092482008284E-005
        1513  -2.0855906837503415       -2.0855367223871260        5.3961363215559999E-005
        1514  -2.0789724114294672       -2.0789206854094915        5.1726019975717463E-005
        1515  -2.0720092392560279       -2.0719597066575375        4.9532598490387159E-005
        1516  -2.0647138371863214       -2.0646664556370355        4.7381549285852032E-005
        1517  -2.0570986505568221       -2.0570533773143769        4.5273242445187378E-005
        1518  -2.0491758970904348       -2.0491326891189034        4.3207971531344924E-005
        1519  -2.0409575643696791       -2.0409163784138320        4.1185955847122813E-005
        1520  -2.0324554077543668       -2.0324162004090458        3.9207345321035092E-005
        1521  -2.0236809487227716       -2.0236436764982058        3.7272224565843004E-005
        1522  -2.0146454736146375       -2.0146100929987467        3.5380615890812095E-005
        1523  -2.0053600327557390       -2.0053265002726413        3.3532483097786780E-005
        1524  -1.9958354399432652       -1.9958037122094980        3.1727733767139554E-005
        1525  -1.9860822722724740       -1.9860523060488096        2.9966223664468217E-005
        1526  -1.9761108702850787       -1.9760826225249568        2.8247760121891119E-005
        1527  -1.9659313384205710       -1.9659047663159979        2.6572104573130417E-005
        1528  -1.9555535457522621       -1.9555286067761328        2.4938976129318391E-005
        1529  -1.9449871269900789       -1.9449637789364620        2.3348053616922826E-005
        1530  -1.9342414837329551       -1.9342196847542694        2.1798978685705350E-005
        1531  -1.9233257859543103       -1.9233054945950172        2.0291359293045375E-005
        1532  -1.9122489737041963       -1.9122301489322728        1.8824771923497963E-005
        1533  -1.9010197590128419       -1.9010023602486785        1.7398764163401026E-005
        1534  -1.8896466279806099       -1.8896306151242799        1.6012856330016589E-005
        1535  -1.8781378430396283       -1.8781231764950619        1.4666544566388495E-005
        1536  -1.8665014453738111       -1.8664880860706303        1.3359303180804361E-005
        1537  -1.8547452574835459       -1.8547331668969287        1.2090586617219401E-005
        1538  -1.8428768858824636       -1.8428660260507084        1.0859831755194449E-005
        1539  -1.8309037239142230       -1.8308940574555321        9.6664586908268291E-006
        1540  -1.8188329546776008       -1.8188244448039572        8.5098736435362810E-006
        1541  -1.8066715540486042       -1.8066641645779482        7.3894706560384549E-006
        1542  -1.7944262937893993       -1.7944199891560109        6.3046333884653194E-006
        1543  -1.7821037447337371       -1.7820984899973009        5.2547364361998916E-006
        1544  -1.7697102800391384       -1.7697060408931926        4.2391459458279712E-006
        1545  -1.7572520784973491       -1.7572488212747421        3.2572226069671473E-006
        1546  -1.7447351278935679       -1.7447328195713872        2.3083221807329579E-006
        1547  -1.7321652284071527       -1.7321638366102299        1.3917969228227633E-006
        1548  -1.7195479960455420       -1.7195474890484466        5.0699709541746074E-007
        1549  -1.7068888661041681       -1.7068892128334974        3.4672932924806332E-007
        1550  -1.6941930966458982       -1.6941942666796093        1.1700337110287506E-006
        1551  -1.6814657719928994       -1.6814677355598342        1.9635669348261331E-006
        1552  -1.6687118062253636       -1.6687145342034118        2.7279780481226368E-006
        1553  -1.6559359466812562       -1.6559394105942191        3.4639129629088217E-006
        1554  -1.6431427774516625       -1.6431469494667679        4.1720151053858956E-006
        1555  -1.6303367228667103       -1.6303415757903303        4.8529236200689496E-006
        1556  -1.6175220509677055       -1.6175275582403654        5.5072726599103561E-006
        1557  -1.6047028769607572       -1.6047090126514587        6.1356907015142070E-006
        1558  -1.5918831666480613       -1.5918899054479216        6.7387998603507526E-006
        1559  -1.5790667398331828       -1.5790740570497241        7.3172165413470935E-006
        1560  -1.5662572736966616       -1.5662651452466334        7.8715499718384763E-006
        1561  -1.5534583061388347       -1.5534667085399121        8.4024010773564584E-006
        1562  -1.5406732390870774       -1.5406821494502745        8.9103631970566255E-006
        1563  -1.5279053417646125       -1.5279147377859608        9.3960213483068600E-006
        1564  -1.5151577539181846       -1.5151676138700358        9.8599518512099138E-006
        1565  -1.5024334890030282       -1.5024437917252378        1.0302722209587500E-005
        1566  -1.4897354373223899       -1.4897461622129755        1.0724890585622759E-005
        1567  -1.4770663691200050       -1.4770774961248083        1.1127004803324070E-005
        1568  -1.4644289376240818       -1.4644404472279369        1.1509603855097694E-005
        1569  -1.4518256820409179       -1.4518375552583449        1.1873217427016414E-005
        1570  -1.4392590304971116       -1.4392712488607700        1.2218363658389464E-005
        1571  -1.4267313029289976       -1.4267438484801782        1.2545551180576098E-005
        1572  -1.4142447139185175       -1.4142575691972235        1.2855278705981021E-005
        1573  -1.4018013754745837       -1.4018145235078578        1.3148033274124060E-005
        1574  -1.3894032997586654       -1.3894167240513711        1.3424292705677132E-005
        1575  -1.3770524017549632       -1.3770660862791344        1.3684524171164725E-005
        1576  -1.3647505018837118       -1.3647644310671334        1.3929183421579339E-005
        1577  -1.3524993285576239       -1.3525134872738309        1.4158716207024469E-005
        1578  -1.3403005206813228       -1.3403148942386869        1.4373557364111278E-005
        1579  -1.3281556300929631       -1.3281702042244052        1.4574131442124383E-005
        1580  -1.3160661239484621       -1.3160808848006220        1.4760852159900750E-005
        1581  -1.3040333870480489       -1.3040483211708831        1.4934122834153740E-005
        1582  -1.2920587241049994       -1.2920738184414926        1.5094336493159943E-005
        1583  -1.2801433619570128       -1.2801586038318458        1.5241874832927493E-005
        1584  -1.2682884517198081       -1.2683038288295407        1.5377109732650496E-005
        1585  -1.2564950708837723       -1.2565105712867768        1.5500403004464758E-005
        1586  -1.2447642253533500       -1.2447798374593604        1.5612106010420845E-005
        1587  -1.2330968514298353       -1.2331125639893916        1.5712559556346761E-005
        1588  -1.2214938177375634       -1.2215096198319335        1.5802094370132025E-005
        1589  -1.2099559270943390       -1.2099718081261575        1.5881031818487656E-005
        1590  -1.1984839183260270       -1.1984998680091177        1.5949683090710209E-005
        1591  -1.1870784680259130       -1.1870944763749789        1.6008349065899097E-005
        1592  -1.1757401922595399       -1.1757562495809457        1.6057321405860137E-005
        1593  -1.1644696482149974       -1.1644857450972275        1.6096882230032250E-005
        1594  -1.1532673357998073       -1.1532834631036619        1.6127303854585051E-005
        1595  -1.1421336991842403       -1.1421498480335197        1.6148849279362665E-005
        1596  -1.1310691282922316       -1.1310852900652659        1.6161773034317761E-005
        1597  -1.1200739602399419       -1.1200901265595888        1.6166319646959693E-005
        1598  -1.1091484807231244       -1.1091646434473104        1.6162724185919686E-005
        1599  -1.0982929253529268       -1.0983090765669588        1.6151214031978611E-005
        1600  -1.0875074809419940       -1.0875236129492760        1.6132007282010363E-005
        1601  -1.0767922867401751       -1.0768083920535261        1.6105313350944783E-005
        1602  -1.0661474356214264       -1.0661635069542712        1.6071332844758146E-005
        1603  -1.0555729752217353       -1.0555890054799675        1.6030258232158090E-005
        1604  -1.0450689090295562       -1.0450848913034549        1.5982273898762500E-005
        1605  -1.0346351974282257       -1.0346511249839268        1.5927555701011897E-005
        1606  -1.0242717586920445       -1.0242876249634241        1.5866271379616492E-005
        1607  -1.0139784699358445       -1.0139942685166163        1.5798580771830828E-005
        1608  -1.0037551680192955       -1.0037708926553865        1.5724636091007937E-005
        1609 -0.99360165040572201      -0.99361729498731410        1.5644581592089146E-005
        1610 -0.98351767597710360      -0.98353323453153352        1.5558554429917493E-005
        1611 -0.97350296580470608      -0.97351843248848358        1.5466683777498602E-005
        1612 -0.96355720387695376      -0.96357257296802667        1.5369091072914287E-005
        1613 -0.95368003778455868      -0.95369530367597288        1.5265891414206756E-005
        1614 -0.94387107936344228      -0.94388623655563186        1.5157192189585444E-005
        1615 -0.93412990529682305      -0.93414494839074846        1.5043093925415363E-005
        1616 -0.92445605767575934      -0.92447098136594885        1.4923690189516670E-005
        1617 -0.91484904452029403      -0.91486384358824402        1.4799067949988753E-005
        1618 -0.90530834026053153      -0.90532300956779743        1.4669307265902098E-005
        1619 -0.89583338617902231      -0.89584792066039842        1.4534481376116126E-005
        1620 -0.88642359081488975      -0.88643798547242569        1.4394657535943267E-005
        1621 -0.87707833033022442      -0.87709258022739556        1.4249897171136894E-005
        1622 -0.86779694883969782      -0.86781104909412643        1.4100254428606185E-005
        1623 -0.85857875870360589      -0.85859270448129876        1.3945777692869754E-005
        1624 -0.84942304078575959      -0.84943682729613057        1.3786510370983329E-005
        1625 -0.84032904467647362      -0.84034266716516171        1.3622488688080914E-005
        1626 -0.83129598888085376      -0.83130944262489292        1.3453744039160220E-005
        1627 -0.82232306097498065      -0.82233634127769595        1.3280302715301673E-005
        1628 -0.81340941772878816      -0.81342251991285774        1.3102184069579970E-005
        1629 -0.80455418519738198      -0.80456710460192959        1.2919404547617752E-005
        1630 -0.79575645878243673      -0.79576919075662933        1.2731974192603523E-005
        1631 -0.78701530326332658      -0.78702784316087260        1.2539897546015588E-005
        1632 -0.77832975279960304      -0.77834209597599413        1.2343176391094168E-005
        1633 -0.76969881090667980      -0.76971095271318157        1.2141806501775321E-005
        1634 -0.76112145040418078      -0.76113338618479198        1.1935780611205260E-005
        1635 -0.75259661334001149      -0.75260833842682362        1.1725086812131025E-005
        1636 -0.74412321089062317      -0.74413472059983865        1.1509709215484776E-005
        1637 -0.73570012323845224      -0.73571141286755193        1.1289629099686671E-005
        1638 -0.72732619942932974      -0.72733726425397616        1.1064824646411786E-005
        1639 -0.71900025721044014      -0.71901109248043671        1.0835269996567476E-005
        1640 -0.71072108285110602      -0.71073168378936979        1.0600938263771731E-005
        1641 -0.70248743094836863      -0.70249779274829405        1.0361799925417969E-005
        1642 -0.69429802421916842      -0.69430814204173197        1.0117822563548984E-005
        1643 -0.68615155328166189      -0.68616142225561960        9.8689739577162428E-006
        1644 -0.67804667642808425      -0.67805629164730563        9.6152192213816434E-006
        1645 -0.66998201939114710      -0.66999137591539870        9.3565242516024938E-006
        1646 -0.66195617510770455      -0.66196526796288591        9.0928551813584946E-006
        1647 -0.65396770348232569      -0.65397652765994874        8.8241776230457702E-006
        1648 -0.64601513115337561      -0.64602368161137902        8.5504580034090338E-006
        1649 -0.63809695126619359      -0.63810522293160188        8.2716654082881647E-006
        1650 -0.63021162325620306      -0.63021961102791124        7.9877717081844324E-006
        1651 -0.62235757264652014      -0.62236527139725140        7.6987507312553660E-006
        1652 -0.61453319086377378      -0.61454059544445405        7.4045806802702785E-006
        1653 -0.60673683507730769      -0.60674394032141232        7.1052441046326464E-006
        1654 -0.59896682806659229      -0.59897362879597260        6.8007293803074020E-006
        1655 -0.59122145812102300      -0.59122794915271093        6.4910316879274177E-006
        1656 -0.58349897897976188      -0.58350515513218892        6.1761524270398382E-006
        1657 -0.57579760981512140      -0.57580346591729981        5.8561021784031553E-006
        1658 -0.56811553526767988      -0.56812106616948010        5.5309018002214216E-006
        1659 -0.56045090553851251      -0.56045610612059171        5.2005820792011548E-006
        1660 -0.55280183654659687      -0.55280670173164836        4.8651850514946915E-006
        1661 -0.54516641015759193      -0.54517093492381585        4.5247662239233932E-006
        1662 -0.53754267449349746      -0.53754685389009371        4.1793965962488855E-006
        1663 -0.52992864432897202      -0.52993247349213779        3.8291631657694225E-006
        1664 -0.52232230158562243      -0.52232577575393446        3.4741683120342870E-006
        1665 -0.51472159593122768      -0.51472471046669199        3.1145354643102863E-006
        1666 -0.50712444549393532      -0.50712719590210364        2.7504081683282777E-006
        1667 -0.49952873770083989      -0.49953111965165570        2.3819508158107183E-006
        1668 -0.49193233025193561      -0.49193433960532151        2.0093533859011359E-006
        1669 -0.48433305223787554      -0.48433468506793315        1.6328300576073929E-006
        1670 -0.47672870541374407      -0.47672995803559792        1.2526218538533307E-006
        1671 -0.46911706563889932      -0.46911793464037366        8.6900147433510710E-007
        1672 -0.46149588449413442      -0.46149636676406847        4.8226993404343332E-007
        1673 -0.45386289108578715      -0.45386298384815249        9.2762365344611908E-008
        1674 -0.44621579405014627      -0.44621549489733120        2.9915281507530977E-007
        1675 -0.43855228376703898      -0.43855159069631211        6.9307072686486393E-007
        1676 -0.43087003479417163      -0.43086894624636096        1.0885478106681390E-006
        1677 -0.42316670853252358      -0.42316522343009910        1.4851024244810773E-006
        1678 -0.41543995613263146      -0.41543807392234133        1.8822102901272508E-006
        1679 -0.40768742165178573      -0.40768514234540448        2.2793063812476255E-006
        1680 -0.39990674546959631      -0.39990406968691922        2.6757826770973381E-006
        1681 -0.39209556797126754      -0.39209249698885545        3.0709824120900286E-006
        1682 -0.38425153350418084      -0.38424806929647021        3.4642077106350477E-006
        1683 -0.37637229461335536      -0.37636843989881530        3.8547145400635863E-006
        1684 -0.36845551656026687      -0.36845127485169099        4.2417085758805761E-006
        1685 -0.36049888212713560      -0.36049425777435123        4.6243527843659038E-006
        1686 -0.35250009670555499      -0.35249509494285913        5.0017626958553940E-006
        1687 -0.34445689367007459      -0.34445152066079165        5.3730092829384901E-006
        1688 -0.33636704003000267      -0.33636130291208244        5.7371179202347911E-006
        1689 -0.32822834235297293      -0.32822224927935034        6.0930736225928150E-006
        1690 -0.32003865295133399      -0.32003221312914820        6.4398221857886462E-006
        1691 -0.31179587631571926      -0.31178910004733235        6.7762683869099227E-006
        1692 -0.30349797578141613      -0.30349087449372469        7.1012876914355871E-006
        1693 -0.29514298040579234      -0.29513556668176327        7.4137240290705897E-006
        1694 -0.28672899203175894      -0.28672127963636262        7.7123953963198488E-006
        1695 -0.27825419251091932      -0.27824619640744935        7.9961034699649325E-006
        1696 -0.26971685105178383      -0.26970858741814979        8.2636336340424776E-006
        1697 -0.26111533165642609      -0.26110681788960294        8.5137668231483055E-006
        1698 -0.25244810060610823      -0.25243935532140338        8.7452847048474780E-006
        1699 -0.24371373394721665      -0.24370477696805776        8.9569791588972603E-006
        1700 -0.23491092493032892      -0.23490177727018560        9.1476601433160276E-006
        1701 -0.22603849134639639      -0.22602917518279372        9.3161636026684036E-006
        1702 -0.21709538270348655      -0.21708592133486340        9.4613686231481697E-006
        1703 -0.20808068718176451      -0.20807110498190423        9.5821998602751979E-006
        1704 -0.19899363830223887      -0.19898396065959836        9.6776426405098537E-006
        1705 -0.18983362124218400      -0.18982387448692978        9.7467552542251923E-006
        1706 -0.18060017872700704      -0.18059039005028318        9.7886767238541950E-006
        1707 -0.17129301642942424      -0.17128321378567621        9.8026437480303041E-006
        1708 -0.16191200780232406      -0.16190221980250774        9.7879998163241666E-006
        1709 -0.15245719827646645      -0.15244745407219534        9.7442042711060051E-006
        1710 -0.14292880875101080      -0.14291913790395611        9.6708470546935654E-006
        1711 -0.13332723831180940      -0.13331767065141942        9.5676603899808033E-006
        1712 -0.12365306611025879      -0.12364363158870320        9.4345215555929896E-006
        1713 -0.11390705234597953      -0.11389778087838932        9.2714675902078048E-006
        1714 -0.10409013829612271      -0.10408105959063202        9.0787054906893427E-006
        1715  -9.4203445346390483E-002  -9.4194588736534718E-002   8.8566098557646411E-006
        1716  -8.4248272982096570E-002  -8.4239667247646088E-002   8.6057344504814060E-006
        1717  -7.4226095709868614E-002  -7.4217768895122521E-002   8.3268147460929809E-006
        1718  -6.4138558886486591E-002  -6.4130538119996347E-002   8.0207664902437470E-006
        1719  -5.3987473448356228E-002  -5.3979784758781679E-002   7.6886895745489903E-006
        1720  -4.3774809537420009E-002  -4.3767477677685886E-002   7.3318597341234804E-006
        1721  -3.3502689040050125E-002  -3.3495737309089287E-002   6.9517309608385647E-006
        1722  -2.3173377062339871E-002  -2.3166827136707580E-002   6.5499256322910926E-006
        1723  -1.2789272378627379E-002  -1.2783144154590059E-002   6.1282240373192881E-006
        1724  -2.3528969032924419E-003  -2.3472083460523937E-003   5.6885572400481622E-006
        1725   8.1331157512208319E-003   8.1383487457957083E-003   5.2329945748764289E-006
        1726   1.8666032559443338E-002   1.8670796287539822E-002   4.7637280964837880E-006
        1727   2.9243034124933783E-002   2.9247317181461004E-002   4.2830565272211629E-006
        1728   3.9861228385645806E-002   3.9865021751690363E-002   3.7933660445577111E-006
        1729   5.0517664879496139E-002   5.0520961997577316E-002   3.2971180811761092E-006
        1730   6.1209349461791580E-002   6.1212146287888916E-002   2.7968260973357251E-006
        1731   7.1933259355203991E-002   7.1935554388358400E-002   2.2950331544091540E-006
        1732   8.2686358414007163E-002   8.2688152708272664E-002   1.7942942655002625E-006
        1733   9.3465612478786389E-002   9.3466909636087572E-002   1.2971573011832938E-006
        1734  0.10426800469745258       0.10426881083589956        8.0613844698207426E-007
        1735  0.11509055068803051       0.11509087439029403        3.2370226352163023E-007
        1736  0.12593031342480540       0.12593016567228668        1.4775251871990136E-007
        1737  0.13678441772975855       0.13678381181348512        6.0591627343287158E-007
        1738  0.14765006425849228       0.14764901567597929        1.0485825129857851E-006
        1739  0.15852454288022635       0.15852306921452911        1.4736656972491602E-006
        1740  0.16940524535202750       0.16940336613664325        1.8792153842484005E-006
        1741  0.18028967720787847       0.18028741378299054        2.2634248879327412E-006
        1742  0.19117546878512365       0.19117284413969113        2.6246454325196122E-006
        1743  0.20206038532611015       0.20205742393217890        2.9613939312445048E-006
        1744  0.21294233610343552       0.21293906374852922        3.2723549062974033E-006
        1745  0.22381938253104838       0.22381582613955117        3.5563914972114308E-006
        1746  0.23468974523203412       0.23468593268887414        3.8125431599811410E-006
        1747  0.24555181005011056       0.24554777002483516        4.0400252754035915E-006
        1748  0.25640413299909276       0.25639989476606645        4.2382330263102119E-006
        1749  0.26724544415973051       0.26724103742819266        4.4067315378426564E-006
        1750  0.27807465053909880       0.27807010528424297        4.5452548558255756E-006
        1751  0.28889083792273795       0.28888618421924861        4.6537034893434637E-006
        1752  0.29969327175109356       0.29968853962464520        4.7321264483590753E-006
        1753  0.31048139706853589       0.31047661634649654        4.7807220393547567E-006
        1754  0.32125483758909640       0.32125003776275690        4.7998263394966045E-006
        1755  0.33201339393920354       0.33200860403992888        4.7898992746597813E-006
        1756  0.34275704113252664       0.34275228961324583        4.7515192808100792E-006
        1757  0.35348592534354684       0.35348123997340170        4.6853701451410323E-006
        1758  0.36420036004183998       0.36419576781254331        4.5922292966626976E-006
        1759  0.37490082155567772       0.37489634860007820        4.4729555995215442E-006
        1760  0.38558794413004394       0.38558361565116411        4.3284788798225726E-006
        1761  0.39626251454766487       0.39625835475657184        4.1597910930279980E-006
        1762  0.40692546637593840       0.40692149844010417        3.9679358342370463E-006
        1763  0.41757787390505163       0.41757411991128657        3.7539937650654664E-006
        1764  0.42822094583727577       0.42821742676210284        3.5190751729308190E-006
        1765  0.43885601878690444       0.43885275447524669        3.2643116577579789E-006
        1766  0.44948455064464310       0.44948155979699439        2.9908476487094937E-006
        1767  0.46010811385846317       0.46010541402582006        2.6998326431160180E-006
        1768  0.47072838867923672       0.47072599626891126        2.3924103254580054E-006
        1769  0.48134715641447678       0.48134508669857207        2.0697159047178282E-006
        1770  0.49196629272901182       0.49196455985940807        1.7328696037544056E-006
        1771  0.50258776103139557       0.50258637806185757        1.3829695379996565E-006
        1772  0.51321360597524235       0.51321258488607890        1.0210891634443442E-006
        1773  0.52384594710345489       0.52384529883071451        6.4827274037781990E-007
        1774  0.53448697266333645       0.53448670713397561        2.6552936083223955E-007
        1775  0.54513893360722887       0.54513905977390709        1.2616667821596650E-007
        1776  0.55580413780217919       0.55580466367939030        5.2587721111052588E-007
        1777  0.56648494445852215       0.56648587716535082        9.3270682866020138E-007
        1778  0.57718375878913053       0.57718510458876282        1.3457996322907562E-006
        1779  0.58790302691004148       0.58790479124997974        1.7643399382594183E-006
        1780  0.59864523098406730       0.59864741854431824        2.1875602509435765E-006
        1781  0.60941288461463405       0.60941549934671069        2.6147320766334303E-006
        1782  0.62020852848900698       0.62021157365628288        3.0451672758946557E-006
        1783  0.63103472627080015       0.63103820449430503        3.4782235048824717E-006
        1784  0.64189406073930044       0.64189797403758520        3.9132982847522868E-006
        1785  0.65278913017282159       0.65279348000289561        4.3498300740241191E-006
        1786  0.66372254496978977       0.66372733226731950        4.7872975297291731E-006
        1787  0.67469692450275121       0.67470214971799036        5.2252152391574214E-006
        1788  0.68571489419760256       0.68572055733361770        5.6631360151326859E-006
        1789  0.69677908283071077       0.69678518347998752        6.1006492767523568E-006
        1790  0.70789212003572854       0.70789865741244551        6.5373767169640828E-006
        1791  0.71905663401050290       0.71906360698444172        6.9729739388124656E-006
        1792  0.73027524941665656       0.73028265654139413        7.4071247375684379E-006
        1793  0.74155058546096397       0.74155842500544034        7.8395444763623701E-006
        1794  0.75288525414936347       0.75289352412617860        8.2699768151339725E-006
        1795  0.76428185870439347       0.76429055689197756        8.6981875840885792E-006
        1796  0.77574299213712095       0.77575211610762851        9.1239705075629729E-006
        1797  0.78727123596171311       0.78728078310256144        9.5471408483316367E-006
        1798  0.79886915904679745       0.79887912658056182        9.9675337643656547E-006
        1799  0.81053931659082501       0.81054970159727768        1.0385006452673373E-005
        1800  0.82228424921525634       0.82229504864742531        1.0799432168973055E-005
        1801  0.83410648216540750       0.83411769286556581        1.1210700158303943E-005
        1802  0.84600852461065823       0.84602014332868591        1.1618718027683883E-005
        1803  0.85799286903631833       0.85800489244214106        1.2023405822736422E-005
        1804  0.87006199071898116       0.87007441541417307        1.2424695191914914E-005
        1805  0.88221834727723780       0.88223116980803062        1.2822530792822029E-005
        1806  0.89446437829170267       0.89447759515819525        1.3216866492582469E-005
        1807  0.90680250498645654       0.90681611265250817        1.3607666051629330E-005
        1808  0.91923512996574763       0.91924912486654708        1.3994900799452203E-005
        1809  0.93176463699890111       0.93177901554899212        1.4378550091009856E-005
        1810  0.94439339084911800       0.94440814944774965        1.4758598631647857E-005
