                       x             REAL(y)             IMAG(y)
  0.47474747474747481       0.69459392128113040        0.0000000000000000     
  0.48484848484848486       0.65739024668277546        0.0000000000000000     
  0.49494949494949497       0.61851008366105953        0.0000000000000000     
  0.50505050505050508       0.57805258510657276        0.0000000000000000     
  0.51515151515151525       0.53612092645933285        0.0000000000000000     
  0.52525252525252530       0.49282204258892348        0.0000000000000000     
  0.53535353535353536       0.44826635508726659        0.0000000000000000     
  0.54545454545454553       0.40256749066949615        0.0000000000000000     
  0.55555555555555558       0.35584199140106570        0.0000000000000000     
  0.56565656565656575       0.30820901749007645        0.0000000000000000     
  0.57575757575757580       0.25979004340277745        0.0000000000000000     
  0.58585858585858586       0.21070854807719289        0.0000000000000000     
  0.59595959595959602       0.16108970002491721        0.0000000000000000     
  0.60606060606060608       0.11106003812412972        0.0000000000000000     
  0.61616161616161624        6.0747148917866964E-002   0.0000000000000000     
  0.62626262626262630        1.0279341240534253E-002   0.0000000000000000     
  0.63636363636363646       -4.0214680997597119E-002   0.0000000000000000     
  0.64646464646464652       -9.0606147033408177E-002   0.0000000000000000     
  0.65656565656565657      -0.14076654764445315        0.0000000000000000     
  0.66666666666666674      -0.19056796287548583        0.0000000000000000     
  0.67676767676767680      -0.23988338826222597        0.0000000000000000     
  0.68686868686868696      -0.28858705872043283        0.0000000000000000     
  0.69696969696969702      -0.33655476927427869        0.0000000000000000     
  0.70707070707070718      -0.38366419180611272        0.0000000000000000     
  0.71717171717171724      -0.42979518701982494        0.0000000000000000     
  0.72727272727272729      -0.47483011082223986        0.0000000000000000     
  0.73737373737373746      -0.51865411434119535        0.0000000000000000     
  0.74747474747474751      -0.56115543681520175        0.0000000000000000     
  0.75757575757575768      -0.60222569060774633        0.0000000000000000     
  0.76767676767676774      -0.64176013761938810        0.0000000000000000     
  0.77777777777777779      -0.67965795639274618        0.0000000000000000     
  0.78787878787878796      -0.71582249922919050        0.0000000000000000     
  0.79797979797979801      -0.75016153866153812        0.0000000000000000     
  0.80808080808080818      -0.78258750265420218        0.0000000000000000     
  0.81818181818181823      -0.81301769793096701        0.0000000000000000     
  0.82828282828282840      -0.84137452086087050        0.0000000000000000     
  0.83838383838383845      -0.86758565536437582        0.0000000000000000     
  0.84848484848484851      -0.89158425733514024        0.0000000000000000     
  0.85858585858585867      -0.91330912510705509        0.0000000000000000     
  0.86868686868686873      -0.93270485553183358        0.0000000000000000     
  0.87878787878787890      -0.94972198526911844        0.0000000000000000     
  0.88888888888888895      -0.96431711692877820        0.0000000000000000     
  0.89898989898989912      -0.97645302974371473        0.0000000000000000     
  0.90909090909090917      -0.98609877449092975        0.0000000000000000     
  0.91919191919191923      -0.99322975241879152        0.0000000000000000     
  0.92929292929292939      -0.99782777797921274        0.0000000000000000     
  0.93939393939393945      -0.99988112520476158        0.0000000000000000     
  0.94949494949494961      -0.99938455761243572        0.0000000000000000     
  0.95959595959595967      -0.99633934155783466        0.0000000000000000     
  0.96969696969696972      -0.99075324300567713        0.0000000000000000     
  0.97979797979797989      -0.98264050772489808        0.0000000000000000     
  0.98989898989898994      -0.97202182495883338        0.0000000000000000     
   1.0000000000000000      -0.95892427466313845        0.0000000000000000     
